Time_s,Vel_X_mms
1.6129999999999332,344.79476849634017
1.613999999999933,346.05009478657905
1.614999999999933,347.308899144851
1.6159999999999328,348.5711930297362
1.6169999999999327,349.8369878970999
1.6179999999999326,351.10629519965977
1.6189999999999325,352.3791263865078
1.6199999999999324,353.6554929026365
1.6209999999999323,354.93540618851506
1.6219999999999322,356.21887767954905
1.622999999999932,357.50591880564355
1.623999999999932,358.7965409906861
1.6249999999999318,360.09075565205
1.6259999999999317,361.3885742001069
1.6269999999999316,362.6900080377091
1.6279999999999315,363.99506855964574
1.6289999999999314,365.303767152151
1.6299999999999313,366.6161151923538
1.6309999999999312,367.9321240477484
1.631999999999931,369.2518050756378
1.632999999999931,370.57516962259086
1.6339999999999308,371.9022290238694
1.6349999999999307,373.2329946028594
1.6359999999999306,374.5674776705118
1.6369999999999305,375.90568952474973
1.6379999999999304,377.2476414498695
1.6389999999999303,378.59334471593604
1.6399999999999302,379.94281057822894
1.64099999999993,381.2960502765489
1.64199999999993,382.65307503465493
1.6429999999999298,384.0138960596213
1.6439999999999297,385.3785245411871
1.6449999999999296,386.746971651117
1.6459999999999295,388.1192485425545
1.6469999999999294,389.49536634936
1.6479999999999293,390.8753361854131
1.6489999999999292,392.2591691439827
1.649999999999929,393.64687629700387
1.650999999999929,395.03846869439377
1.6519999999999289,396.4339573633383
1.6529999999999287,397.83335330759485
1.6539999999999286,399.23666750677125
1.6549999999999285,400.64391091557627
1.6559999999999284,402.0550944630957
1.6569999999999283,403.4702290520411
1.6579999999999282,404.88932555800665
1.658999999999928,406.3123948286697
1.659999999999928,407.7394476830559
1.6609999999999279,409.1704949107242
1.6619999999999278,410.6055472709818
1.6629999999999276,412.04461549209674
1.6639999999999275,413.4877102704671
1.6649999999999274,414.9348422697974
1.6659999999999273,416.3860221202787
1.6669999999999272,417.8412604177478
1.667999999999927,419.30056772282694
1.668999999999927,420.7639545600603
1.6699999999999269,422.23143141705987
1.6709999999999268,423.70300874360953
1.6719999999999267,425.17869695077155
1.6729999999999265,426.6585064100058
1.6739999999999264,428.1424474522342
1.6749999999999263,429.6305303669324
1.6759999999999262,431.12276540119103
1.676999999999926,432.6191627587794
1.677999999999926,434.1197325991832
1.6789999999999259,435.6244850366484
1.6799999999999258,437.13343013920297
1.6809999999999257,438.6465779276616
1.6819999999999256,440.16393837465336
1.6829999999999254,441.68552140359077
1.6839999999999253,443.2113368876548
1.6849999999999252,444.741394648774
1.6859999999999251,446.2757044565694
1.686999999999925,447.814276027317
1.687999999999925,449.35711902287835
1.6889999999999248,450.9042430496099
1.6899999999999247,452.4556576572853
1.6909999999999246,454.01137233802365
1.6919999999999245,455.57139652512086
1.6929999999999243,457.1357395919723
1.6939999999999242,458.70441085092995
1.6949999999999241,460.27741955214645
1.695999999999924,461.8547748824121
1.696999999999924,463.43648596399714
1.6979999999999238,465.022561853458
1.6989999999999237,466.613011540447
1.6999999999999236,468.20784394649473
1.7009999999999235,469.80706792379857
1.7019999999999234,471.410692253993
1.7029999999999232,473.01872564687574
1.7039999999999231,474.63117673918987
1.704999999999923,476.2480540933045
1.705999999999923,477.8693661959752
1.7069999999999228,479.49512145700896
1.7079999999999227,481.1253282079727
1.7089999999999226,482.7599947008648
1.7099999999999225,484.39912910676344
1.7109999999999224,486.0427395144951
1.7119999999999223,487.6908339292522
1.7129999999999221,489.3434202712221
1.713999999999922,491.0005063741905
1.714999999999922,492.6620999841447
1.7159999999999218,494.32820875782886
1.7169999999999217,495.9988402613366
1.7179999999999216,497.6740019686494
1.7189999999999215,499.3537012601666
1.7199999999999214,501.0379454212469
1.7209999999999213,502.72674164069343
1.7219999999999211,504.4200970092696
1.722999999999921,506.118018518169
1.723999999999921,507.82051305747444
1.7249999999999208,509.52758741460866
1.7259999999999207,511.2392482727963
1.7269999999999206,512.9555022094431
1.7279999999999205,514.6763556945609
1.7289999999999204,516.4018150891652
1.7299999999999203,518.1318866436436
1.7309999999999202,519.8665764961197
1.73199999999992,521.6058906707896
1.73299999999992,523.3498350762496
1.7339999999999198,525.0984155038308
1.7349999999999197,526.8516376258743
1.7359999999999196,528.6095069940164
1.7369999999999195,530.3720290374908
1.7379999999999194,532.1392090613249
1.7389999999999193,533.9110522446091
1.7399999999999192,535.6875636387132
1.740999999999919,537.4687481654855
1.741999999999919,539.2546106154496
1.7429999999999188,541.0451556459618
1.7439999999999187,542.8403877793621
1.7449999999999186,544.6403114011438
1.7459999999999185,546.4449307580443
